,edition,folder,filename,width,height,quality,untruth-count,item,class,xmin,ymin,xmax,ymax,score,aspect,quality,box-score,class-error,class-error-score
1247,_,tiled,tiled_t_1600x900@320x180_4_7-(2).jpg,320,180,,,2,sparrow,237,82,253,97,0,,,,,
1248,_,tiled,tiled_t_1600x900@320x180_4_8-(3).jpg,320,180,,,1,collared dove,24,24,94,75,0,,,,,
1249,_,tiled,tiled_t_1600x900@320x180_4_8-(3).jpg,320,180,,,2,dunnock,6,108,62,152,0,,,,,
1250,_,tiled,tiled_t_1600x900@320x180_4_8-(3).jpg,320,180,,,3,starling,246,93,279,129,0,,,,,
1251,_,tiled,tiled_t_1600x900@320x180_4_9-(4).jpg,320,180,,,1,sparrow,26,24,42,39,0,,,,,
1252,_,tiled,tiled_t_1600x900@320x180_4_9-(4).jpg,320,180,,,2,robin,27,90,41,111,0,,,,,
1253,_,tiled,tiled_t_1600x900@320x180_4_9-(4).jpg,320,180,,,3,long tailed tit,156,87,187,109,0,,,,,
1254,_,tiled,tiled_t_1600x900@320x180_4_9-(4).jpg,320,180,,,4,starling,228,87,262,128,0,,,,,
1255,_,tiled,tiled_t_1600x900@320x180_5_1-(4).jpg,320,180,,,1,sparrow,6,19,62,75,0,,,,,
1256,_,tiled,tiled_t_1600x900@320x180_5_1-(4).jpg,320,180,,,2,great tit,18,105,50,144,0,,,,,
1257,_,tiled,tiled_t_1600x900@320x180_5_1-(4).jpg,320,180,,,3,blue tit,111,24,129,47,0,,,,,
1258,_,tiled,tiled_t_1600x900@320x180_5_1-(4).jpg,320,180,,,4,collared dove,238,24,268,75,0,,,,,
1259,_,tiled,tiled_t_1600x900@320x180_5_10-(3).jpg,320,180,,,1,great tit,162,3,226,26,0,,,,,
1260,_,tiled,tiled_t_1600x900@320x180_5_10-(3).jpg,320,180,,,2,blue tit,101,80,116,102,0,,,,,
1261,_,tiled,tiled_t_1600x900@320x180_5_10-(3).jpg,320,180,,,3,wood pigeon,147,80,201,131,0,,,,,
1262,_,tiled,tiled_t_1600x900@320x180_5_11-(2).jpg,320,180,,,1,robin,17,87,51,110,0,,,,,
1263,_,tiled,tiled_t_1600x900@320x180_5_11-(2).jpg,320,180,,,2,long tailed tit,86,87,133,105,0,,,,,
1264,_,tiled,tiled_t_1600x900@320x180_5_12-(5).jpg,320,180,,,1,great tit,7,24,61,65,0,,,,,
1265,_,tiled,tiled_t_1600x900@320x180_5_12-(5).jpg,320,180,,,2,goldfinch,19,102,49,135,0,,,,,
1266,_,tiled,tiled_t_1600x900@320x180_5_12-(5).jpg,320,180,,,3,blackbird,109,24,210,74,0,,,,,
1267,_,tiled,tiled_t_1600x900@320x180_5_12-(5).jpg,320,180,,,4,dunnock,91,107,146,156,0,,,,,
1268,_,tiled,tiled_t_1600x900@320x180_5_12-(5).jpg,320,180,,,5,dunnock,239,107,295,151,0,,,,,
1269,_,tiled,tiled_t_1600x900@320x180_5_13-(1).jpg,320,180,,,1,blackbird,7,24,61,73,0,,,,,
1270,_,tiled,tiled_t_1600x900@320x180_5_14-(5).jpg,320,180,,,1,collared dove,8,24,60,124,0,,,,,
1271,_,tiled,tiled_t_1600x900@320x180_5_14-(5).jpg,320,180,,,2,great tit,108,24,178,64,0,,,,,
1272,_,tiled,tiled_t_1600x900@320x180_5_14-(5).jpg,320,180,,,3,long tailed tit,213,24,260,42,0,,,,,
1273,_,tiled,tiled_t_1600x900@320x180_5_14-(5).jpg,320,180,,,4,mouse,177,94,193,124,0,,,,,
1274,_,tiled,tiled_t_1600x900@320x180_5_14-(5).jpg,320,180,,,5,great tit,220,94,281,131,0,,,,,
1275,_,tiled,tiled_t_1600x900@320x180_5_15-(1).jpg,320,180,,,1,blackbird,16,24,52,68,0,,,,,
1276,_,tiled,tiled_t_1600x900@320x180_5_16-(2).jpg,320,180,,,1,long tailed tit,156,73,182,123,0,,,,,
1277,_,tiled,tiled_t_1600x900@320x180_5_16-(2).jpg,320,180,,,2,collared dove,211,73,268,135,0,,,,,
1278,_,tiled,tiled_t_1600x900@320x180_5_17-(3).jpg,320,180,,,1,blue tit,21,94,47,127,0,,,,,
1279,_,tiled,tiled_t_1600x900@320x180_5_17-(3).jpg,320,180,,,2,sparrow,80,108,131,154,0,,,,,
1280,_,tiled,tiled_t_1600x900@320x180_5_17-(3).jpg,320,180,,,3,robin,181,87,209,118,0,,,,,
1281,_,tiled,tiled_t_1600x900@320x180_5_18-(2).jpg,320,180,,,1,long tailed tit,103,24,133,80,0,,,,,
1282,_,tiled,tiled_t_1600x900@320x180_5_18-(2).jpg,320,180,,,2,blue tit,182,127,200,150,0,,,,,
1283,_,tiled,tiled_t_1600x900@320x180_5_19-(1).jpg,320,180,,,1,sparrow,151,87,199,134,0,,,,,
1284,_,tiled,tiled_t_1600x900@320x180_5_2-(4).jpg,320,180,,,1,blue tit,24,24,104,60,0,,,,,
1285,_,tiled,tiled_t_1600x900@320x180_5_2-(4).jpg,320,180,,,2,blue tit,152,24,172,43,0,,,,,
1286,_,tiled,tiled_t_1600x900@320x180_5_2-(4).jpg,320,180,,,3,robin,203,24,258,95,0,,,,,
1287,_,tiled,tiled_t_1600x900@320x180_5_2-(4).jpg,320,180,,,4,robin,281,133,295,154,0,,,,,
1288,_,tiled,tiled_t_1600x900@320x180_5_20-(1).jpg,320,180,,,1,sparrow,188,78,253,119,0,,,,,
1289,_,tiled,tiled_t_1600x900@320x180_5_21-(3).jpg,320,180,,,1,dunnock,81,78,136,109,0,,,,,
1290,_,tiled,tiled_t_1600x900@320x180_5_21-(3).jpg,320,180,,,2,goldfinch,181,78,207,152,0,,,,,
1291,_,tiled,tiled_t_1600x900@320x180_5_21-(3).jpg,320,180,,,3,starling,234,64,296,104,0,,,,,
1292,_,tiled,tiled_t_1600x900@320x180_5_22-(2).jpg,320,180,,,1,starling,176,24,254,54,0,,,,,
1293,_,tiled,tiled_t_1600x900@320x180_5_22-(2).jpg,320,180,,,2,starling,258,97,282,127,0,,,,,
1294,_,tiled,tiled_t_1600x900@320x180_5_23-(1).jpg,320,180,,,1,robin,63,24,117,95,0,,,,,
1295,_,tiled,tiled_t_1600x900@320x180_5_24-(3).jpg,320,180,,,1,great tit,80,24,136,65,0,,,,,
1296,_,tiled,tiled_t_1600x900@320x180_5_24-(3).jpg,320,180,,,2,dunnock,81,102,135,133,0,,,,,
1297,_,tiled,tiled_t_1600x900@320x180_5_24-(3).jpg,320,180,,,3,blackbird,235,80,291,106,0,,,,,
1298,_,tiled,tiled_t_1600x900@320x180_5_25-(3).jpg,320,180,,,1,sparrow,24,24,97,69,0,,,,,
1299,_,tiled,tiled_t_1600x900@320x180_5_25-(3).jpg,320,180,,,2,long tailed tit,139,24,170,45,0,,,,,
1300,_,tiled,tiled_t_1600x900@320x180_5_25-(3).jpg,320,180,,,3,blue tit,211,106,246,154,0,,,,,
1301,_,tiled,tiled_t_1600x900@320x180_5_26-(4).jpg,320,180,,,1,blackbird,7,24,61,95,0,,,,,
1302,_,tiled,tiled_t_1600x900@320x180_5_26-(4).jpg,320,180,,,2,blue tit,105,24,134,73,0,,,,,
1303,_,tiled,tiled_t_1600x900@320x180_5_26-(4).jpg,320,180,,,3,robin,169,24,215,74,0,,,,,
1304,_,tiled,tiled_t_1600x900@320x180_5_26-(4).jpg,320,180,,,4,goldfinch,252,24,293,59,0,,,,,
1305,_,tiled,tiled_t_1600x900@320x180_5_27-(2).jpg,320,180,,,1,long tailed tit,174,78,206,99,0,,,,,
1306,_,tiled,tiled_t_1600x900@320x180_5_27-(2).jpg,320,180,,,2,blue tit,253,78,274,108,0,,,,,
1307,_,tiled,tiled_t_1600x900@320x180_5_28-(7).jpg,320,180,,,1,dunnock,13,24,55,78,0,,,,,
1308,_,tiled,tiled_t_1600x900@320x180_5_28-(7).jpg,320,180,,,2,blackbird,16,109,52,153,0,,,,,
1309,_,tiled,tiled_t_1600x900@320x180_5_28-(7).jpg,320,180,,,3,goldfinch,101,94,126,151,0,,,,,
1310,_,tiled,tiled_t_1600x900@320x180_5_28-(7).jpg,320,180,,,4,mouse,166,24,203,51,0,,,,,
1311,_,tiled,tiled_t_1600x900@320x180_5_28-(7).jpg,320,180,,,5,great tit,234,24,287,51,0,,,,,
1312,_,tiled,tiled_t_1600x900@320x180_5_28-(7).jpg,320,180,,,6,starling,157,95,212,126,0,,,,,
1313,_,tiled,tiled_t_1600x900@320x180_5_28-(7).jpg,320,180,,,7,starling,253,95,287,136,0,,,,,
1314,_,tiled,tiled_t_1600x900@320x180_5_29-(4).jpg,320,180,,,1,blackbird,80,24,130,51,0,,,,,
1315,_,tiled,tiled_t_1600x900@320x180_5_29-(4).jpg,320,180,,,2,great tit,81,96,130,145,0,,,,,
1316,_,tiled,tiled_t_1600x900@320x180_5_29-(4).jpg,320,180,,,3,sparrow,178,22,259,69,0,,,,,
1317,_,tiled,tiled_t_1600x900@320x180_5_29-(4).jpg,320,180,,,4,sparrow,178,103,286,153,0,,,,,
1318,_,tiled,tiled_t_1600x900@320x180_5_3-(4).jpg,320,180,,,1,blue tit,24,24,44,54,0,,,,,
1319,_,tiled,tiled_t_1600x900@320x180_5_3-(4).jpg,320,180,,,2,sparrow,84,24,121,69,0,,,,,
1320,_,tiled,tiled_t_1600x900@320x180_5_3-(4).jpg,320,180,,,3,mouse,91,104,113,125,0,,,,,
1321,_,tiled,tiled_t_1600x900@320x180_5_3-(4).jpg,320,180,,,4,blue tit,239,106,289,148,0,,,,,
1322,_,tiled,tiled_t_1600x900@320x180_5_30-(4).jpg,320,180,,,1,goldfinch,83,24,111,98,0,,,,,
1323,_,tiled,tiled_t_1600x900@320x180_5_30-(4).jpg,320,180,,,2,dunnock,83,122,110,156,0,,,,,
1324,_,tiled,tiled_t_1600x900@320x180_5_30-(4).jpg,320,180,,,3,wood pigeon,159,24,265,90,0,,,,,
1325,_,tiled,tiled_t_1600x900@320x180_5_30-(4).jpg,320,180,,,4,starling,159,115,237,145,0,,,,,
1326,_,tiled,tiled_t_1600x900@320x180_5_31-(3).jpg,320,180,,,1,collared dove,24,24,94,75,0,,,,,
1327,_,tiled,tiled_t_1600x900@320x180_5_31-(3).jpg,320,180,,,2,starling,18,108,50,143,0,,,,,
1328,_,tiled,tiled_t_1600x900@320x180_5_31-(3).jpg,320,180,,,3,great tit,202,100,252,130,0,,,,,
1329,_,tiled,tiled_t_1600x900@320x180_5_32-(2).jpg,320,180,,,1,sparrow,24,87,107,132,0,,,,,
1330,_,tiled,tiled_t_1600x900@320x180_5_32-(2).jpg,320,180,,,2,robin,220,87,279,140,0,,,,,
1331,_,tiled,tiled_t_1600x900@320x180_5_4-(1).jpg,320,180,,,1,wood pigeon,25,24,43,57,0,,,,,
1332,_,tiled,tiled_t_1600x900@320x180_5_5-(5).jpg,320,180,,,1,robin,89,24,117,55,0,,,,,
1333,_,tiled,tiled_t_1600x900@320x180_5_5-(5).jpg,320,180,,,2,sparrow,95,97,111,113,0,,,,,
1334,_,tiled,tiled_t_1600x900@320x180_5_5-(5).jpg,320,180,,,3,robin,167,24,184,57,0,,,,,
1335,_,tiled,tiled_t_1600x900@320x180_5_5-(5).jpg,320,180,,,4,wood pigeon,222,24,261,50,0,,,,,
1336,_,tiled,tiled_t_1600x900@320x180_5_5-(5).jpg,320,180,,,5,sparrow,218,89,265,149,0,,,,,
1337,_,tiled,tiled_t_1600x900@320x180_5_6-(6).jpg,320,180,,,1,long tailed tit,21,24,47,74,0,,,,,
1338,_,tiled,tiled_t_1600x900@320x180_5_6-(6).jpg,320,180,,,2,sparrow,26,107,42,122,0,,,,,
1339,_,tiled,tiled_t_1600x900@320x180_5_6-(6).jpg,320,180,,,3,blackbird,72,24,138,67,0,,,,,
1340,_,tiled,tiled_t_1600x900@320x180_5_6-(6).jpg,320,180,,,4,mouse,91,103,119,150,0,,,,,
1341,_,tiled,tiled_t_1600x900@320x180_5_6-(6).jpg,320,180,,,5,dunnock,167,109,225,153,0,,,,,
1342,_,tiled,tiled_t_1600x900@320x180_5_6-(6).jpg,320,180,,,6,blue tit,273,108,294,140,0,,,,,
1343,_,tiled,tiled_t_1600x900@320x180_5_7-(2).jpg,320,180,,,1,dunnock,12,24,56,83,0,,,,,
1344,_,tiled,tiled_t_1600x900@320x180_5_7-(2).jpg,320,180,,,2,wood pigeon,104,24,233,80,0,,,,,
1345,_,tiled,tiled_t_1600x900@320x180_5_8-(2).jpg,320,180,,,1,mouse,26,107,42,137,0,,,,,
1346,_,tiled,tiled_t_1600x900@320x180_5_8-(2).jpg,320,180,,,2,blue tit,87,109,124,145,0,,,,,
1347,_,tiled,tiled_t_1600x900@320x180_5_9-(2).jpg,320,180,,,1,starling,79,24,114,71,0,,,,,
1348,_,tiled,tiled_t_1600x900@320x180_5_9-(2).jpg,320,180,,,2,robin,150,87,194,125,0,,,,,
1349,_,tiled,tiled_x_1920x1080@320x180_0_1-(3).jpg,320,180,,,1,blue tit,21,119,36,138,0,,,,,
1350,_,tiled,tiled_x_1920x1080@320x180_0_1-(3).jpg,320,180,,,2,sparrow,93,73,106,85,0,,,,,
1351,_,tiled,tiled_x_1920x1080@320x180_0_1-(3).jpg,320,180,,,3,robin,94,127,106,145,0,,,,,
1352,_,tiled,tiled_x_1920x1080@320x180_0_10-(8).jpg,320,180,,,1,great tit,101,20,146,42,0,,,,,
1353,_,tiled,tiled_x_1920x1080@320x180_0_10-(8).jpg,320,180,,,2,long tailed tit,110,79,136,97,0,,,,,
1354,_,tiled,tiled_x_1920x1080@320x180_0_10-(8).jpg,320,180,,,3,long tailed tit,104,136,143,152,0,,,,,
1355,_,tiled,tiled_x_1920x1080@320x180_0_10-(8).jpg,320,180,,,4,long tailed tit,183,20,205,62,0,,,,,
1356,_,tiled,tiled_x_1920x1080@320x180_0_10-(8).jpg,320,180,,,5,goldfinch,184,89,205,151,0,,,,,
1357,_,tiled,tiled_x_1920x1080@320x180_0_10-(8).jpg,320,180,,,6,sparrow,230,16,277,62,0,,,,,
1358,_,tiled,tiled_x_1920x1080@320x180_0_10-(8).jpg,320,180,,,7,long tailed tit,242,87,264,129,0,,,,,
1359,_,tiled,tiled_x_1920x1080@320x180_0_10-(8).jpg,320,180,,,8,great tit,227,139,280,158,0,,,,,
1360,_,tiled,tiled_x_1920x1080@320x180_0_11-(5).jpg,320,180,,,1,robin,6,65,51,124,0,,,,,
1361,_,tiled,tiled_x_1920x1080@320x180_0_11-(5).jpg,320,180,,,2,blue tit,78,65,120,99,0,,,,,
1362,_,tiled,tiled_x_1920x1080@320x180_0_11-(5).jpg,320,180,,,3,long tailed tit,156,65,182,83,0,,,,,
1363,_,tiled,tiled_x_1920x1080@320x180_0_11-(5).jpg,320,180,,,4,collared dove,206,65,254,116,0,,,,,
1364,_,tiled,tiled_x_1920x1080@320x180_0_11-(5).jpg,320,180,,,5,starling,222,139,287,164,0,,,,,
1365,_,tiled,tiled_x_1920x1080@320x180_0_12-(3).jpg,320,180,,,1,robin,21,20,36,48,0,,,,,
1366,_,tiled,tiled_x_1920x1080@320x180_0_12-(3).jpg,320,180,,,2,starling,70,20,98,59,0,,,,,
1367,_,tiled,tiled_x_1920x1080@320x180_0_12-(3).jpg,320,180,,,3,great tit,71,88,97,120,0,,,,,
1368,_,tiled,tiled_x_1920x1080@320x180_0_13-(3).jpg,320,180,,,1,blackbird,6,67,51,126,0,,,,,
1369,_,tiled,tiled_x_1920x1080@320x180_0_13-(3).jpg,320,180,,,2,dunnock,129,20,175,46,0,,,,,
1370,_,tiled,tiled_x_1920x1080@320x180_0_13-(3).jpg,320,180,,,3,mouse,142,139,161,156,0,,,,,
1371,_,tiled,tiled_x_1920x1080@320x180_0_14-(6).jpg,320,180,,,1,blue tit,20,89,37,116,0,,,,,
1372,_,tiled,tiled_x_1920x1080@320x180_0_14-(6).jpg,320,180,,,2,great tit,81,20,125,54,0,,,,,
1373,_,tiled,tiled_x_1920x1080@320x180_0_14-(6).jpg,320,180,,,3,great tit,150,20,197,54,0,,,,,
1374,_,tiled,tiled_x_1920x1080@320x180_0_14-(6).jpg,320,180,,,4,long tailed tit,226,20,264,35,0,,,,,
1375,_,tiled,tiled_x_1920x1080@320x180_0_14-(6).jpg,320,180,,,5,robin,149,85,198,130,0,,,,,
1376,_,tiled,tiled_x_1920x1080@320x180_0_14-(6).jpg,320,180,,,6,great tit,226,85,267,126,0,,,,,
1377,_,tiled,tiled_x_1920x1080@320x180_0_15-(3).jpg,320,180,,,1,goldfinch,133,20,156,82,0,,,,,
1378,_,tiled,tiled_x_1920x1080@320x180_0_15-(3).jpg,320,180,,,2,blackbird,178,20,232,56,0,,,,,
1379,_,tiled,tiled_x_1920x1080@320x180_0_15-(3).jpg,320,180,,,3,robin,266,20,295,39,0,,,,,
1380,_,tiled,tiled_x_1920x1080@320x180_0_16-(6).jpg,320,180,,,1,robin,9,20,48,61,0,,,,,
1381,_,tiled,tiled_x_1920x1080@320x180_0_16-(6).jpg,320,180,,,2,mouse,81,20,111,42,0,,,,,
1382,_,tiled,tiled_x_1920x1080@320x180_0_16-(6).jpg,320,180,,,3,mouse,90,80,102,104,0,,,,,
1383,_,tiled,tiled_x_1920x1080@320x180_0_16-(6).jpg,320,180,,,4,goldfinch,149,88,170,136,0,,,,,
1384,_,tiled,tiled_x_1920x1080@320x180_0_16-(6).jpg,320,180,,,5,starling,208,20,236,54,0,,,,,
1385,_,tiled,tiled_x_1920x1080@320x180_0_16-(6).jpg,320,180,,,6,blackbird,270,85,300,122,0,,,,,
1386,_,tiled,tiled_x_1920x1080@320x180_0_17-(3).jpg,320,180,,,1,mouse,151,20,174,59,0,,,,,
1387,_,tiled,tiled_x_1920x1080@320x180_0_17-(3).jpg,320,180,,,2,blue tit,154,88,171,113,0,,,,,
1388,_,tiled,tiled_x_1920x1080@320x180_0_17-(3).jpg,320,180,,,3,sparrow,214,91,284,128,0,,,,,
1389,_,tiled,tiled_x_1920x1080@320x180_0_18-(1).jpg,320,180,,,1,blackbird,6,73,51,114,0,,,,,
1390,_,tiled,tiled_x_1920x1080@320x180_0_19-(5).jpg,320,180,,,1,blue tit,16,91,40,132,0,,,,,
1391,_,tiled,tiled_x_1920x1080@320x180_0_19-(5).jpg,320,180,,,2,collared dove,77,20,120,103,0,,,,,
1392,_,tiled,tiled_x_1920x1080@320x180_0_19-(5).jpg,320,180,,,3,collared dove,160,20,218,63,0,,,,,
1393,_,tiled,tiled_x_1920x1080@320x180_0_19-(5).jpg,320,180,,,4,sparrow,246,20,286,59,0,,,,,
1394,_,tiled,tiled_x_1920x1080@320x180_0_19-(5).jpg,320,180,,,5,great tit,147,90,189,114,0,,,,,
1395,_,tiled,tiled_x_1920x1080@320x180_0_2-(5).jpg,320,180,,,1,goldfinch,16,68,41,96,0,,,,,
1396,_,tiled,tiled_x_1920x1080@320x180_0_2-(5).jpg,320,180,,,2,robin,79,136,102,162,0,,,,,
1397,_,tiled,tiled_x_1920x1080@320x180_0_2-(5).jpg,320,180,,,3,dunnock,131,20,176,46,0,,,,,
1398,_,tiled,tiled_x_1920x1080@320x180_0_2-(5).jpg,320,180,,,4,sparrow,126,81,180,115,0,,,,,
1399,_,tiled,tiled_x_1920x1080@320x180_0_2-(5).jpg,320,180,,,5,starling,262,81,282,106,0,,,,,
1400,_,tiled,tiled_x_1920x1080@320x180_0_20-(5).jpg,320,180,,,1,great tit,3,20,54,51,0,,,,,
1401,_,tiled,tiled_x_1920x1080@320x180_0_20-(5).jpg,320,180,,,2,dunnock,141,20,177,69,0,,,,,
1402,_,tiled,tiled_x_1920x1080@320x180_0_20-(5).jpg,320,180,,,3,blackbird,144,93,174,130,0,,,,,
1403,_,tiled,tiled_x_1920x1080@320x180_0_20-(5).jpg,320,180,,,4,starling,217,20,283,45,0,,,,,
1404,_,tiled,tiled_x_1920x1080@320x180_0_20-(5).jpg,320,180,,,5,starling,203,81,248,106,0,,,,,
1405,_,tiled,tiled_x_1920x1080@320x180_0_21-(3).jpg,320,180,,,1,robin,10,84,46,116,0,,,,,
1406,_,tiled,tiled_x_1920x1080@320x180_0_21-(3).jpg,320,180,,,2,sparrow,126,84,215,125,0,,,,,
1407,_,tiled,tiled_x_1920x1080@320x180_0_21-(3).jpg,320,180,,,3,blackbird,240,84,287,105,0,,,,,
1408,_,tiled,tiled_x_1920x1080@320x180_0_22-(4).jpg,320,180,,,1,collared dove,16,20,41,63,0,,,,,
1409,_,tiled,tiled_x_1920x1080@320x180_0_22-(4).jpg,320,180,,,2,wood pigeon,166,20,210,63,0,,,,,
1410,_,tiled,tiled_x_1920x1080@320x180_0_22-(4).jpg,320,180,,,3,sparrow,238,20,280,58,0,,,,,
1411,_,tiled,tiled_x_1920x1080@320x180_0_22-(4).jpg,320,180,,,4,dunnock,164,90,212,126,0,,,,,
1412,_,tiled,tiled_x_1920x1080@320x180_0_23-(1).jpg,320,180,,,1,wood pigeon,20,20,127,67,0,,,,,
1413,_,tiled,tiled_x_1920x1080@320x180_0_3-(4).jpg,320,180,,,1,wood pigeon,72,20,104,42,0,,,,,
1414,_,tiled,tiled_x_1920x1080@320x180_0_3-(4).jpg,320,180,,,2,blue tit,72,133,103,163,0,,,,,
1415,_,tiled,tiled_x_1920x1080@320x180_0_3-(4).jpg,320,180,,,3,robin,243,20,288,79,0,,,,,
1416,_,tiled,tiled_x_1920x1080@320x180_0_3-(4).jpg,320,180,,,4,robin,254,111,278,136,0,,,,,
1417,_,tiled,tiled_x_1920x1080@320x180_0_4-(7).jpg,320,180,,,1,dunnock,4,20,53,56,0,,,,,
1418,_,tiled,tiled_x_1920x1080@320x180_0_4-(7).jpg,320,180,,,2,dunnock,11,86,46,131,0,,,,,
1419,_,tiled,tiled_x_1920x1080@320x180_0_4-(7).jpg,320,180,,,3,blue tit,91,20,112,48,0,,,,,
1420,_,tiled,tiled_x_1920x1080@320x180_0_4-(7).jpg,320,180,,,4,dunnock,149,20,171,48,0,,,,,
1421,_,tiled,tiled_x_1920x1080@320x180_0_4-(7).jpg,320,180,,,5,blue tit,273,20,290,36,0,,,,,
1422,_,tiled,tiled_x_1920x1080@320x180_0_4-(7).jpg,320,180,,,6,blue tit,211,78,278,108,0,,,,,
1423,_,tiled,tiled_x_1920x1080@320x180_0_4-(7).jpg,320,180,,,7,blue tit,214,141,226,160,0,,,,,
1424,_,tiled,tiled_x_1920x1080@320x180_0_5-(3).jpg,320,180,,,1,sparrow,22,78,35,91,0,,,,,
1425,_,tiled,tiled_x_1920x1080@320x180_0_5-(3).jpg,320,180,,,2,sparrow,135,20,166,58,0,,,,,
1426,_,tiled,tiled_x_1920x1080@320x180_0_5-(3).jpg,320,180,,,3,wood pigeon,206,89,294,144,0,,,,,
1427,_,tiled,tiled_x_1920x1080@320x180_0_6-(3).jpg,320,180,,,1,sparrow,20,20,81,58,0,,,,,
1428,_,tiled,tiled_x_1920x1080@320x180_0_6-(3).jpg,320,180,,,2,wood pigeon,21,87,36,114,0,,,,,
1429,_,tiled,tiled_x_1920x1080@320x180_0_6-(3).jpg,320,180,,,3,blackbird,173,20,257,61,0,,,,,
1430,_,tiled,tiled_x_1920x1080@320x180_0_7-(4).jpg,320,180,,,1,blue tit,14,73,43,113,0,,,,,
1431,_,tiled,tiled_x_1920x1080@320x180_0_7-(4).jpg,320,180,,,2,starling,64,61,116,94,0,,,,,
1432,_,tiled,tiled_x_1920x1080@320x180_0_7-(4).jpg,320,180,,,3,starling,76,126,104,156,0,,,,,
1433,_,tiled,tiled_x_1920x1080@320x180_0_7-(4).jpg,320,180,,,4,goldfinch,262,130,296,159,0,,,,,
1434,_,tiled,tiled_x_1920x1080@320x180_0_8-(3).jpg,320,180,,,1,blue tit,20,20,37,45,0,,,,,
1435,_,tiled,tiled_x_1920x1080@320x180_0_8-(3).jpg,320,180,,,2,blue tit,78,20,93,39,0,,,,,
1436,_,tiled,tiled_x_1920x1080@320x180_0_8-(3).jpg,320,180,,,3,mouse,79,135,92,160,0,,,,,
1437,_,tiled,tiled_x_1920x1080@320x180_0_9-(6).jpg,320,180,,,1,great tit,20,20,79,53,0,,,,,
1438,_,tiled,tiled_x_1920x1080@320x180_0_9-(6).jpg,320,180,,,2,long tailed tit,16,79,41,125,0,,,,,
1439,_,tiled,tiled_x_1920x1080@320x180_0_9-(6).jpg,320,180,,,3,blackbird,106,20,148,43,0,,,,,
1440,_,tiled,tiled_x_1920x1080@320x180_0_9-(6).jpg,320,180,,,4,sparrow,177,20,216,70,0,,,,,
1441,_,tiled,tiled_x_1920x1080@320x180_0_9-(6).jpg,320,180,,,5,dunnock,241,20,287,61,0,,,,,
1442,_,tiled,tiled_x_1920x1080@320x180_0_9-(6).jpg,320,180,,,6,sparrow,188,92,256,130,0,,,,,
1443,_,tiled,tiled_x_1920x1080@320x180_1_1-(6).jpg,320,180,,,1,great tit,20,20,79,53,0,,,,,
1444,_,tiled,tiled_x_1920x1080@320x180_1_1-(6).jpg,320,180,,,2,blackbird,14,79,43,116,0,,,,,
1445,_,tiled,tiled_x_1920x1080@320x180_1_1-(6).jpg,320,180,,,3,sparrow,108,20,147,70,0,,,,,
1446,_,tiled,tiled_x_1920x1080@320x180_1_1-(6).jpg,320,180,,,4,dunnock,172,20,219,57,0,,,,,
1447,_,tiled,tiled_x_1920x1080@320x180_1_1-(6).jpg,320,180,,,5,robin,177,132,213,163,0,,,,,
1448,_,tiled,tiled_x_1920x1080@320x180_1_1-(6).jpg,320,180,,,6,mouse,252,132,271,149,0,,,,,
1449,_,tiled,tiled_x_1920x1080@320x180_1_10-(2).jpg,320,180,,,1,great tit,6,64,51,98,0,,,,,
1450,_,tiled,tiled_x_1920x1080@320x180_1_10-(2).jpg,320,180,,,2,robin,159,116,188,136,0,,,,,
1451,_,tiled,tiled_x_1920x1080@320x180_1_11-(2).jpg,320,180,,,1,sparrow,118,91,132,104,0,,,,,
1452,_,tiled,tiled_x_1920x1080@320x180_1_11-(2).jpg,320,180,,,2,blackbird,238,20,267,57,0,,,,,
1453,_,tiled,tiled_x_1920x1080@320x180_1_12-(5).jpg,320,180,,,1,dunnock,129,20,165,69,0,,,,,
1454,_,tiled,tiled_x_1920x1080@320x180_1_12-(5).jpg,320,180,,,2,long tailed tit,134,93,160,139,0,,,,,
1455,_,tiled,tiled_x_1920x1080@320x180_1_12-(5).jpg,320,180,,,3,blue tit,203,20,224,48,0,,,,,
1456,_,tiled,tiled_x_1920x1080@320x180_1_12-(5).jpg,320,180,,,4,dunnock,250,20,295,46,0,,,,,
1457,_,tiled,tiled_x_1920x1080@320x180_1_12-(5).jpg,320,180,,,5,sparrow,190,78,237,124,0,,,,,
1458,_,tiled,tiled_x_1920x1080@320x180_1_13-(4).jpg,320,180,,,1,blue tit,20,134,37,162,0,,,,,
1459,_,tiled,tiled_x_1920x1080@320x180_1_13-(4).jpg,320,180,,,2,sparrow,79,20,169,62,0,,,,,
1460,_,tiled,tiled_x_1920x1080@320x180_1_13-(4).jpg,320,180,,,3,sparrow,165,89,208,127,0,,,,,
1461,_,tiled,tiled_x_1920x1080@320x180_1_13-(4).jpg,320,180,,,4,blue tit,249,89,264,108,0,,,,,
1462,_,tiled,tiled_x_1920x1080@320x180_1_14-(3).jpg,320,180,,,1,robin,9,20,48,61,0,,,,,
1463,_,tiled,tiled_x_1920x1080@320x180_1_14-(3).jpg,320,180,,,2,dunnock,73,20,119,61,0,,,,,
1464,_,tiled,tiled_x_1920x1080@320x180_1_14-(3).jpg,320,180,,,3,robin,160,106,174,134,0,,,,,
1465,_,tiled,tiled_x_1920x1080@320x180_1_15-(5).jpg,320,180,,,1,wood pigeon,12,20,45,42,0,,,,,
1466,_,tiled,tiled_x_1920x1080@320x180_1_15-(5).jpg,320,180,,,2,sparrow,13,74,44,112,0,,,,,
